; temporary flags
; These temporary flags are are cleared every time a map is loaded. They are used
; for things like shortening an NPCs introduction text if the player already spoke
; to them once.
0x01	FLAG_TEMP_1
0x3AB	FLAG_HIDE_OTHER_TEAM_METEOR_FALLS_1F
0x3AC	FLAG_HIDE_SLUDGE_BOMB_MAN_DEWFORD_HALL
0x3AD	FLAG_HIDE_AWARD_MAN_BATTLE_TOWER
0x3AE	FLAG_HIDE_PROF_COSMO_METEOR_FALLS
0x3AF	FLAG_HIDE_SUBMARINE_SHADOW_HIDEOUT
0x3B0	FLAG_HIDE_EVIL_LEADER_ROUTE128
0x3B1	FLAG_HIDE_OTHER_LEADER_ROUTE128
0x3B2	FLAG_HIDE_EVIL_TEAM_GRUNTS_SEAFLOOR_CAVERN
0x3B3	FLAG_HIDE_DEVON_EMPLOYEE_ROUTE116
0x3B4	FLAG_HIDE_TM_SALESMAN_SLATEPORT
0x3B5	FLAG_HIDE_EMPLOYEE_DEVON_CORP_3F
0x3B6	FLAG_HIDE_BRINEY_AND_PEEKO_SS_TIDAL
0x3B7	FLAG_HIDE_TM_49_GIVER_SS_TIDAL
0x3B8	FLAG_HIDE_TOOK_SHOAL_SALT_1
0x3B9	FLAG_HIDE_TOOK_SHOAL_SALT_2
0x3BA	FLAG_HIDE_TOOK_SHOAL_SALT_3
0x3BB	FLAG_HIDE_TOOK_SHOAL_SALT_4
0x3BC	FLAG_HIDE_TOOK_SHOAL_SHELL_1
0x3BD	FLAG_HIDE_TOOK_SHOAL_SHELL_2
0x3BE	FLAG_HIDE_TOOK_SHOAL_SHELL_3
0x3BF	FLAG_HIDE_TOOK_SHOAL_SHELL_4
0x3C0	FLAG_HIDE_SECRET_POWER_MAN
0x3C1	FLAG_HIDE_OCEANIC_MUSEUM_VISITORS
0x3C2	FLAG_HIDE_ROOFTOP_LADY_LILYCOVE_MART
0x3C3	FLAG_HIDE_ROOT_FOSSIL
0x3C4	FLAG_HIDE_CLAW_FOSSIL
0x3C5	FLAG_HIDE_SCARED_GRUNT_OCEANIC_MUSEUM
0x3C6	FLAG_HIDE_STEVEN_ROUTE118
0x3C7	FLAG_HIDE_STEVEN_STEVENS_HOUSE
0x3C8	FLAG_HIDE_BELDUM_BALL_STEVENS_HOUSE
0x3C9	FLAG_HIDE_KECLEON_FORTREE
0x3CA	FLAG_HIDE_KECLEON_ROUTE120_1
0x3CB	FLAG_HIDE_RIVAL_LILYCOVE_MART
0x3CC	FLAG_HIDE_STEVEN_ROUTE120
0x3CD	FLAG_HIDE_STEVEN_SOOTOPOLIS
0x3CE	FLAG_HIDE_VOLTORB_1_NEW_MAUVILLE
0x3CF	FLAG_HIDE_VOLTORB_2_NEW_MAUVILLE
0x3D0	FLAG_HIDE_VOLTORB_3_NEW_MAUVILLE
0x3D1	FLAG_HIDE_ELECTRODE_1_HIDEOUT
0x3D2	FLAG_HIDE_ELECTRODE_2_HIDEOUT
0x3D3	FLAG_HIDE_RIVAL_OLDALE_TOWN
0x3D4	FLAG_HIDE_UNDERWATER_SUBMARINE_INTERACTION
0x3D5	FLAG_HIDE_KECLEON_ROUTE120_2
0x3D6	FLAG_HIDE_KECLEON_ROUTE120_3
0x3D7	FLAG_HIDE_GIRLFRIEND_RUSTURF_TUNNEL
0x3D8	FLAG_HIDE_GIRLFRIEND_WANDAS_HOUSE
0x3D9	FLAG_HIDE_KECLEON_ROUTE120_4
0x3DA	FLAG_HIDE_KECLEON_ROUTE120_5
0x3DB	FLAG_HIDE_KECLEON_ROUTE120_6
0x3DC	FLAG_HIDE_KECLEON_ROUTE120_7
0x3DD	FLAG_HIDE_KECLEON_ROUTE119_1
0x3DE	FLAG_HIDE_KECLEON_ROUTE119_2
0x3DF	FLAG_HIDE_BOY_ROUTE101

0x3E8	FLAG_ITEM_ROUTE102_1
0x3E9	FLAG_ITEM_ROUTE116_1
0x3EA	FLAG_ITEM_ROUTE104_1
0x3EB	FLAG_ITEM_ROUTE105_1
0x3EC	FLAG_ITEM_ROUTE106_1
0x3ED	FLAG_ITEM_ROUTE109_1
0x3EE	FLAG_ITEM_ROUTE110_1
0x3EF	FLAG_ITEM_ROUTE110_2
0x3F0	FLAG_ITEM_ROUTE111_1
0x3F1	FLAG_ITEM_ROUTE111_2
0x3F2	FLAG_ITEM_ROUTE111_3
0x3F3	FLAG_ITEM_ROUTE112_1
0x3F4	FLAG_ITEM_ROUTE113_1
0x3F5	FLAG_ITEM_ROUTE113_2
0x3F6	FLAG_ITEM_ROUTE114_1
0x3F7	FLAG_ITEM_ROUTE114_2
0x3F8	FLAG_ITEM_ROUTE115_1
0x3F9	FLAG_ITEM_ROUTE115_2
0x3FA	FLAG_ITEM_ROUTE115_3
0x3FB	FLAG_ITEM_ROUTE116_2
0x3FC	FLAG_ITEM_ROUTE116_3
0x3FD	FLAG_ITEM_ROUTE116_4
0x3FE	FLAG_ITEM_ROUTE117_1
0x3FF	FLAG_ITEM_ROUTE117_2
0x400	FLAG_ITEM_ROUTE119_1
0x401	FLAG_ITEM_ROUTE119_2
0x402	FLAG_ITEM_ROUTE119_3
0x403	FLAG_ITEM_ROUTE119_4
0x404	FLAG_ITEM_ROUTE119_5
0x405	FLAG_ITEM_ROUTE119_6
0x406	FLAG_ITEM_ROUTE120_1
0x407	FLAG_ITEM_ROUTE120_2
0x408	FLAG_ITEM_ROUTE123_1
0x409	FLAG_ITEM_ROUTE123_2
0x40A	FLAG_ITEM_ROUTE127_1
0x40B	FLAG_ITEM_ROUTE127_2
0x40C	FLAG_ITEM_ROUTE132_1
0x40D	FLAG_ITEM_ROUTE133_1
0x40E	FLAG_ITEM_ROUTE133_2
0x40F	FLAG_ITEM_PETALBURG_1
0x410	FLAG_ITEM_PETALBURG_2
0x411	FLAG_ITEM_RUSTBORO_1
0x412	FLAG_ITEM_LILYCOVE_1
0x413	FLAG_ITEM_MOSSDEEP_1
0x414	FLAG_ITEM_METEOR_FALLS_1F_1R_1
0x415	FLAG_ITEM_METEOR_FALLS_1F_1R_2
0x416	FLAG_ITEM_METEOR_FALLS_1F_1R_3
0x417	FLAG_ITEM_METEOR_FALLS_1F_1R_4
0x418	FLAG_ITEM_RUSTURF_TUNNEL_1
0x419	FLAG_ITEM_RUSTURF_TUNNEL_2
0x41A	FLAG_ITEM_GRANITE_CAVE_1F_1
0x41B	FLAG_ITEM_GRANITE_CAVE_B1F_1
0x41C	FLAG_ITEM_MT_PYRE_5F_1
0x41D	FLAG_ITEM_GRANITE_CAVE_B2F_1
0x41E	FLAG_ITEM_GRANITE_CAVE_B2F_2
0x41F	FLAG_ITEM_PETALBURG_WOODS_1
0x420	FLAG_ITEM_PETALBURG_WOODS_2
0x421	FLAG_ITEM_ROUTE104_2
0x422	FLAG_ITEM_PETALBURG_WOODS_3
0x423	FLAG_ITEM_CAVE_OF_ORIGIN_B3F_1
0x424	FLAG_ITEM_TRICK_HOUSE_PUZZLE_1_1
0x425	FLAG_ITEM_TRICK_HOUSE_PUZZLE_2_1
0x426	FLAG_ITEM_TRICK_HOUSE_PUZZLE_2_2
0x427	FLAG_ITEM_TRICK_HOUSE_PUZZLE_3_1
0x428	FLAG_ITEM_TRICK_HOUSE_PUZZLE_3_2
0x429	FLAG_ITEM_TRICK_HOUSE_PUZZLE_4_1
0x42A	FLAG_ITEM_ROUTE124_1
0x42B	FLAG_ITEM_TRICK_HOUSE_PUZZLE_6_1
0x42C	FLAG_ITEM_TRICK_HOUSE_PUZZLE_7_1
0x42D	FLAG_ITEM_TRICK_HOUSE_PUZZLE_8_1
0x42E	FLAG_ITEM_JAGGED_PASS_1
0x42F	FLAG_ITEM_AQUA_HIDEOUT_B1F_1
0x430	FLAG_ITEM_AQUA_HIDEOUT_B2F_1
0x431	FLAG_ITEM_MT_PYRE_EXTERIOR_1
0x432	FLAG_ITEM_MT_PYRE_EXTERIOR_2
0x433	FLAG_ITEM_NEW_MAUVILLE_INSIDE_1
0x434	FLAG_ITEM_NEW_MAUVILLE_INSIDE_2
0x435	FLAG_ITEM_ABANDONED_SHIP_HIDDEN_FLOOR_ROOMS_1
0x436	FLAG_ITEM_ABANDONED_SHIP_HIDDEN_FLOOR_ROOMS_2
0x437	FLAG_ITEM_SCORCHED_SLAB_1
0x438	FLAG_ITEM_METEOR_FALLS_B1F_2R_1
0x439	FLAG_ITEM_SHOAL_CAVE_LOW_TIDE_ENTRANCE_1
0x43A	FLAG_ITEM_SHOAL_CAVE_LOW_TIDE_INNER_ROOM_1
0x43B	FLAG_ITEM_SHOAL_CAVE_LOW_TIDE_STAIRS_ROOM_1
0x43C	FLAG_ITEM_VICTORY_ROAD_1F_1
0x43D	FLAG_ITEM_VICTORY_ROAD_1F_2
0x43E	FLAG_ITEM_VICTORY_ROAD_B1F_1
0x43F	FLAG_ITEM_VICTORY_ROAD_B1F_2
0x440	FLAG_ITEM_VICTORY_ROAD_B2F_1
0x441	FLAG_ITEM_MT_PYRE_6F_1
0x442	FLAG_ITEM_SEAFLOOR_CAVERN_ROOM_9_1
0x443	FLAG_ITEM_FIERY_PATH_1
0x444	FLAG_ITEM_ROUTE124_2
0x445	FLAG_ITEM_ROUTE124_3
0x446	FLAG_ITEM_SAFARI_ZONE_NORTHWEST_1
0x447	FLAG_ITEM_ABANDONED_SHIP_ROOMS_1F_1
0x448	FLAG_ITEM_ABANDONED_SHIP_ROOMS_B1F_1
0x449	FLAG_ITEM_ABANDONED_SHIP_ROOMS_2_B1F_1
0x44A	FLAG_ITEM_ABANDONED_SHIP_ROOM_B1F_1
0x44B	FLAG_ITEM_ABANDONED_SHIP_ROOMS_2_1F_1
0x44C	FLAG_ITEM_ABANDONED_SHIP_CAPTAINS_OFFICE_1
0x44D	FLAG_ITEM_ABANDONED_SHIP_HIDDEN_FLOOR_ROOMS_3
0x44E	FLAG_ITEM_ABANDONED_SHIP_HIDDEN_FLOOR_ROOMS_4
0x44F	FLAG_ITEM_ROUTE121_1
0x450	FLAG_ITEM_ROUTE123_3
0x451	FLAG_ITEM_ROUTE126_1
0x452	FLAG_ITEM_ROUTE119_7
0x453	FLAG_ITEM_ROUTE120_3
0x454	FLAG_ITEM_ROUTE120_4
0x455	FLAG_ITEM_ROUTE123_4
0x456	FLAG_ITEM_NEW_MAUVILLE_INSIDE_3
0x457	FLAG_ITEM_FIERY_PATH_2
0x458	FLAG_ITEM_SHOAL_CAVE_LOW_TIDE_ICE_ROOM_1
0x459	FLAG_ITEM_SHOAL_CAVE_LOW_TIDE_ICE_ROOM_2
0x45A	FLAG_ITEM_ROUTE103_1
0x45B	FLAG_ITEM_ROUTE104_3
0x45C	FLAG_ITEM_MAUVILLE_1
0x45D	FLAG_ITEM_PETALBURG_WOODS_4
0x45E	FLAG_ITEM_ROUTE115_4
0x45F	FLAG_ITEM_SAFARI_ZONE_NORTHEAST_1
0x460	FLAG_ITEM_MT_PYRE_3F_1
0x461	FLAG_ITEM_ROUTE118_1
0x462	FLAG_ITEM_NEW_MAUVILLE_INSIDE_4
0x463	FLAG_ITEM_NEW_MAUVILLE_INSIDE_5
0x464	FLAG_ITEM_AQUA_HIDEOUT_B1F_2
0x465	FLAG_ITEM_MAGMA_HIDEOUT_B1F_1
0x466	FLAG_ITEM_MAGMA_HIDEOUT_B1F_2
0x467	FLAG_ITEM_MAGMA_HIDEOUT_B2F_1

0x469	FLAG_ITEM_MT_PYRE_2F_1
0x46A	FLAG_ITEM_MT_PYRE_4F_1
0x46B	FLAG_ITEM_SAFARI_ZONE_SOUTHWEST
0x46C	FLAG_ITEM_AQUA_HIDEOUT_B1F_3
0x46D	FLAG_ITEM_MOSSDEEP_STEVENS_HOUSE_HM08
0x46E	FLAG_ITEM_MAGMA_HIDEOUT_B1F_3
0x46F	FLAG_ITEM_ROUTE104_4

0x4B1	FLAG_DEFEATED_RUSTBORO_GYM

0x4B4	FLAG_DEFEATED_DEWFORD_GYM

0x4B8	FLAG_DEFEATED_MAUVILLE_GYM

0x4BD	FLAG_DEFEATED_LAVARIDGE_GYM

0x4C1	FLAG_DEFEATED_PETALBURG_GYM

0x4C9	FLAG_DEFEATED_FORTREE_GYM

0x4CD	FLAG_DEFEATED_MOSSDEEP_GYM

0x4D4	FLAG_DEFEATED_SOOTOPOLIS_GYM

0x4DD	FLAG_DEFEATED_ELITE_4_SYDNEY
0x4DE	FLAG_DEFEATED_ELITE_4_PHOEBE
0x4DF	FLAG_DEFEATED_ELITE_4_GLACIA
0x4E0	FLAG_DEFEATED_ELITE_4_DRAKE


0x500	TRAINER_FLAG_START
; NUMBER_OF_TRAINERS  693
0x500	TRAINER_NONE
0x501	TRAINER_ARCHIE_1
0x502	TRAINER_GRUNT_1
0x503	TRAINER_GRUNT_2
0x504	TRAINER_GRUNT_3
0x505	TRAINER_GRUNT_4
0x506	TRAINER_GRUNT_5
0x507	TRAINER_GRUNT_6
0x508	TRAINER_GRUNT_7
0x509	TRAINER_GRUNT_8
0x50A	TRAINER_GRUNT_9
0x50B	TRAINER_GRUNT_10
0x50C	TRAINER_GRUNT_11
0x50D	TRAINER_GRUNT_12
0x50E	TRAINER_GRUNT_13
0x50F	TRAINER_GRUNT_14
0x510	TRAINER_GRUNT_15
0x511	TRAINER_GRUNT_16
0x512	TRAINER_GRUNT_17
0x513	TRAINER_GRUNT_18
0x514	TRAINER_GRUNT_19
0x515	TRAINER_GRUNT_20
0x516	TRAINER_GRUNT_21
0x517	TRAINER_GRUNT_22
0x518	TRAINER_GRUNT_23
0x519	TRAINER_GRUNT_24
0x51A	TRAINER_GRUNT_25
0x51B	TRAINER_GRUNT_26
0x51C	TRAINER_GRUNT_27
0x51D	TRAINER_ANONYMOUS_1
0x51E	TRAINER_MATT_1
0x51F	TRAINER_MATT_2
0x520	TRAINER_SHELLY_1
0x521	TRAINER_SHELLY_2
0x522	TRAINER_ARCHIE_2
0x523	TRAINER_ARCHIE_3
0x524	TRAINER_DAISY
0x525	TRAINER_ROSE_1
0x526	TRAINER_LILY
0x527	TRAINER_VIOLET
0x528	TRAINER_ROSE_2
0x529	TRAINER_ROSE_3
0x52A	TRAINER_ROSE_4
0x52B	TRAINER_ROSE_5
0x52C	TRAINER_DUSTY_1
0x52D	TRAINER_CHIP
0x52E	TRAINER_FOSTER
0x52F	TRAINER_DUSTY_2
0x530	TRAINER_DUSTY_3
0x531	TRAINER_DUSTY_4
0x532	TRAINER_DUSTY_5
0x533	TRAINER_GABBY_AND_TY_1
0x534	TRAINER_GABBY_AND_TY_2
0x535	TRAINER_GABBY_AND_TY_3
0x536	TRAINER_GABBY_AND_TY_4
0x537	TRAINER_GABBY_AND_TY_5
0x538	TRAINER_GABBY_AND_TY_6
0x539	TRAINER_LOLA_1
0x53A	TRAINER_CARMEN
0x53B	TRAINER_GWEN
0x53C	TRAINER_LOLA_2
0x53D	TRAINER_LOLA_3
0x53E	TRAINER_LOLA_4
0x53F	TRAINER_LOLA_5
0x540	TRAINER_RICKY_1
0x541	TRAINER_SIMON
0x542	TRAINER_CHARLIE
0x543	TRAINER_RICKY_2
0x544	TRAINER_RICKY_3
0x545	TRAINER_RICKY_4
0x546	TRAINER_RICKY_5
0x547	TRAINER_RANDALL
0x548	TRAINER_PARKER
0x549	TRAINER_GEORGE
0x54A	TRAINER_BERKE
0x54B	TRAINER_CLYDE
0x54C	TRAINER_VINCENT
0x54D	TRAINER_LEROY
0x54E	TRAINER_WILTON_1
0x54F	TRAINER_EDGAR
0x550	TRAINER_ALBERT
0x551	TRAINER_SAMUEL
0x552	TRAINER_VITO
0x553	TRAINER_OWEN
0x554	TRAINER_WILTON_2
0x555	TRAINER_WILTON_3
0x556	TRAINER_WILTON_4
0x557	TRAINER_WILTON_5
0x558	TRAINER_WARREN
0x559	TRAINER_MARY
0x55A	TRAINER_LORI
0x55B	TRAINER_JODY
0x55C	TRAINER_WENDY
0x55D	TRAINER_ELAINE
0x55E	TRAINER_BROOKE_1
0x55F	TRAINER_JENNIFER
0x560	TRAINER_HOPE
0x561	TRAINER_SHANNON
0x562	TRAINER_MICHELLE
0x563	TRAINER_CAROLINE
0x564	TRAINER_JULIE
0x565	TRAINER_BROOKE_2
0x566	TRAINER_BROOKE_3
0x567	TRAINER_BROOKE_4
0x568	TRAINER_BROOKE_5
0x569	TRAINER_PATRICIA
0x56A	TRAINER_KINDRA
0x56B	TRAINER_TAMMY
0x56C	TRAINER_VALERIE_1
0x56D	TRAINER_TASHA
0x56E	TRAINER_VALERIE_2
0x56F	TRAINER_VALERIE_3
0x570	TRAINER_VALERIE_4
0x571	TRAINER_VALERIE_5
0x572	TRAINER_CINDY_1
0x573	TRAINER_ANONYMOUS_2
0x574	TRAINER_BRIANNA_1
0x575	TRAINER_CINDY_2
0x576	TRAINER_BRIANNA_2
0x577	TRAINER_ANETTE
0x578	TRAINER_CINDY_3
0x579	TRAINER_CINDY_4
0x57A	TRAINER_CINDY_5
0x57B	TRAINER_CINDY_6
0x57C	TRAINER_MELISSA
0x57D	TRAINER_SHEILA
0x57E	TRAINER_SHIRLEY
0x57F	TRAINER_JESSICA_1
0x580	TRAINER_CONNIE
0x581	TRAINER_BRIDGET
0x582	TRAINER_OLIVIA
0x583	TRAINER_TIFFANY
0x584	TRAINER_JESSICA_2
0x585	TRAINER_JESSICA_3
0x586	TRAINER_JESSICA_4
0x587	TRAINER_JESSICA_5
0x588	TRAINER_WINSTON_1
0x589	TRAINER_ANONYMOUS_3
0x58A	TRAINER_GARRET
0x58B	TRAINER_WINSTON_2
0x58C	TRAINER_WINSTON_3
0x58D	TRAINER_WINSTON_4
0x58E	TRAINER_WINSTON_5
0x58F	TRAINER_STEVE_1
0x590	TRAINER_CHRIS
0x591	TRAINER_MARK
0x592	TRAINER_KENN
0x593	TRAINER_STEVE_2
0x594	TRAINER_STEVE_3
0x595	TRAINER_STEVE_4
0x596	TRAINER_STEVE_5
0x597	TRAINER_LUIS
0x598	TRAINER_AUSTIN
0x599	TRAINER_DOUGLAS
0x59A	TRAINER_DARRIN
0x59B	TRAINER_TONY_1
0x59C	TRAINER_JEROME
0x59D	TRAINER_MATTHEW
0x59E	TRAINER_DAVID
0x59F	TRAINER_SPENCER
0x5A0	TRAINER_ROLAND
0x5A1	TRAINER_CODY
0x5A2	TRAINER_STAN
0x5A3	TRAINER_BARRY
0x5A4	TRAINER_DEAN
0x5A5	TRAINER_RODNEY
0x5A6	TRAINER_RICHARD
0x5A7	TRAINER_HERMAN
0x5A8	TRAINER_ANONYMOUS_4
0x5A9	TRAINER_GILBERT
0x5AA	TRAINER_FRANKLIN
0x5AB	TRAINER_DANNY
0x5AC	TRAINER_JACK
0x5AD	TRAINER_DUDLEY
0x5AE	TRAINER_CHAD
0x5AF	TRAINER_TONY_2
0x5B0	TRAINER_TONY_3
0x5B1	TRAINER_TONY_4
0x5B2	TRAINER_TONY_5
0x5B3	TRAINER_HIDEKI
0x5B4	TRAINER_HITOSHI
0x5B5	TRAINER_KIYO
0x5B6	TRAINER_KOICHI
0x5B7	TRAINER_NOB_1
0x5B8	TRAINER_NOB_2
0x5B9	TRAINER_NOB_3
0x5BA	TRAINER_NOB_4
0x5BB	TRAINER_NOB_5
0x5BC	TRAINER_YUJI
0x5BD	TRAINER_DAISUKE
0x5BE	TRAINER_ATSUSHI
0x5BF	TRAINER_KIRK
0x5C0	TRAINER_SCOTT
0x5C1	TRAINER_HARVEY
0x5C2	TRAINER_SHAWN
0x5C3	TRAINER_RANDY
0x5C4	TRAINER_DALTON_1
0x5C5	TRAINER_DALTON_2
0x5C6	TRAINER_DALTON_3
0x5C7	TRAINER_DALTON_4
0x5C8	TRAINER_DALTON_5
0x5C9	TRAINER_COLE
0x5CA	TRAINER_FLINT
0x5CB	TRAINER_AXLE
0x5CC	TRAINER_JAKE
0x5CD	TRAINER_ANDY
0x5CE	TRAINER_BERNIE_1
0x5CF	TRAINER_BERNIE_2
0x5D0	TRAINER_BERNIE_3
0x5D1	TRAINER_BERNIE_4
0x5D2	TRAINER_BERNIE_5
0x5D3	TRAINER_DREW
0x5D4	TRAINER_CLIFF
0x5D5	TRAINER_LARRY
0x5D6	TRAINER_SHANE
0x5D7	TRAINER_JUSTIN
0x5D8	TRAINER_ETHAN_1
0x5D9	TRAINER_JEFF
0x5DA	TRAINER_TRAVIS
0x5DB	TRAINER_ETHAN_2
0x5DC	TRAINER_ETHAN_3
0x5DD	TRAINER_ETHAN_4
0x5DE	TRAINER_ETHAN_5
0x5DF	TRAINER_BRENT
0x5E0	TRAINER_DONALD
0x5E1	TRAINER_TAYLOR
0x5E2	TRAINER_BRANDON_1
0x5E3	TRAINER_DEREK
0x5E4	TRAINER_BRANDON_2
0x5E5	TRAINER_BRANDON_3
0x5E6	TRAINER_BRANDON_4
0x5E7	TRAINER_BRANDON_5
0x5E8	TRAINER_EDWARD
0x5E9	TRAINER_PRESTON
0x5EA	TRAINER_VIRGIL
0x5EB	TRAINER_FRITZ
0x5EC	TRAINER_WILLIAM
0x5ED	TRAINER_JOSHUA
0x5EE	TRAINER_CAMERON_1
0x5EF	TRAINER_CAMERON_2
0x5F0	TRAINER_CAMERON_3
0x5F1	TRAINER_CAMERON_4
0x5F2	TRAINER_CAMERON_5
0x5F3	TRAINER_JACLYN
0x5F4	TRAINER_HANNAH
0x5F5	TRAINER_SAMANTHA
0x5F6	TRAINER_MAURA
0x5F7	TRAINER_KAYLA
0x5F8	TRAINER_ALEXIS
0x5F9	TRAINER_JACKI_1
0x5FA	TRAINER_JACKI_2
0x5FB	TRAINER_JACKI_3
0x5FC	TRAINER_JACKI_4
0x5FD	TRAINER_JACKI_5
0x5FE	TRAINER_WALTER_1
0x5FF	TRAINER_TUCKER
0x600	TRAINER_THOMAS
0x601	TRAINER_WALTER_2
0x602	TRAINER_WALTER_3
0x603	TRAINER_WALTER_4
0x604	TRAINER_WALTER_5
0x605	TRAINER_SIDNEY
0x606	TRAINER_PHOEBE
0x607	TRAINER_GLACIA
0x608	TRAINER_DRAKE
0x609	TRAINER_ROXANNE
0x60A	TRAINER_BRAWLY
0x60B	TRAINER_WATTSON
0x60C	TRAINER_FLANNERY
0x60D	TRAINER_NORMAN
0x60E	TRAINER_WINONA
0x60F	TRAINER_TATE_AND_LIZA
0x610	TRAINER_WALLACE
0x611	TRAINER_JERRY_1
0x612	TRAINER_TED
0x613	TRAINER_PAUL
0x614	TRAINER_JERRY_2
0x615	TRAINER_JERRY_3
0x616	TRAINER_JERRY_4
0x617	TRAINER_JERRY_5
0x618	TRAINER_KAREN_1
0x619	TRAINER_GEORGIA
0x61A	TRAINER_KAREN_2
0x61B	TRAINER_KAREN_3
0x61C	TRAINER_KAREN_4
0x61D	TRAINER_KAREN_5
0x61E	TRAINER_KATE_AND_JOY
0x61F	TRAINER_ANNA_AND_MEG_1
0x620	TRAINER_ANNA_AND_MEG_2
0x621	TRAINER_ANNA_AND_MEG_3
0x622	TRAINER_ANNA_AND_MEG_4
0x623	TRAINER_ANNA_AND_MEG_5
0x624	TRAINER_VICTOR
0x625	TRAINER_MIGUEL_1
0x626	TRAINER_COLTON
0x627	TRAINER_MIGUEL_2
0x628	TRAINER_MIGUEL_3
0x629	TRAINER_MIGUEL_4
0x62A	TRAINER_MIGUEL_5
0x62B	TRAINER_VICTORIA
0x62C	TRAINER_VANESSA
0x62D	TRAINER_MARISSA
0x62E	TRAINER_ISABEL_1
0x62F	TRAINER_ISABEL_2
0x630	TRAINER_ISABEL_3
0x631	TRAINER_ISABEL_4
0x632	TRAINER_ISABEL_5
0x633	TRAINER_TIMOTHY_1
0x634	TRAINER_TIMOTHY_2
0x635	TRAINER_TIMOTHY_3
0x636	TRAINER_TIMOTHY_4
0x637	TRAINER_TIMOTHY_5
0x638	TRAINER_VICKY
0x639	TRAINER_SHELBY_1
0x63A	TRAINER_SHELBY_2
0x63B	TRAINER_SHELBY_3
0x63C	TRAINER_SHELBY_4
0x63D	TRAINER_SHELBY_5
0x63E	TRAINER_CALVIN_1
0x63F	TRAINER_BILLY
0x640	TRAINER_JOSH
0x641	TRAINER_TOMMY
0x642	TRAINER_JOEY
0x643	TRAINER_BEN
0x644	TRAINER_ANONYMOUS_5
0x645	TRAINER_KEVIN
0x646	TRAINER_NEAL
0x647	TRAINER_DILLON
0x648	TRAINER_CALVIN_2
0x649	TRAINER_CALVIN_3
0x64A	TRAINER_CALVIN_4
0x64B	TRAINER_CALVIN_5
0x64C	TRAINER_EDDIE
0x64D	TRAINER_ALLEN
0x64E	TRAINER_TIMMY
0x64F	TRAINER_STEVEN
0x650	TRAINER_ANDREW
0x651	TRAINER_IVAN
0x652	TRAINER_CLAUDE
0x653	TRAINER_ELLIOT_1
0x654	TRAINER_NED
0x655	TRAINER_DALE
0x656	TRAINER_NOLAN
0x657	TRAINER_BARNY
0x658	TRAINER_WADE
0x659	TRAINER_CARTER
0x65A	TRAINER_ELLIOT_2
0x65B	TRAINER_ELLIOT_3
0x65C	TRAINER_ELLIOT_4
0x65D	TRAINER_ELLIOT_5
0x65E	TRAINER_RONALD
0x65F	TRAINER_JACOB
0x660	TRAINER_ANTHONY
0x661	TRAINER_BENJAMIN_1
0x662	TRAINER_BENJAMIN_2
0x663	TRAINER_BENJAMIN_3
0x664	TRAINER_BENJAMIN_4
0x665	TRAINER_BENJAMIN_5
0x666	TRAINER_ABIGAIL_1
0x667	TRAINER_JASMINE
0x668	TRAINER_ABIGAIL_2
0x669	TRAINER_ABIGAIL_3
0x66A	TRAINER_ABIGAIL_4
0x66B	TRAINER_ABIGAIL_5
0x66C	TRAINER_DYLAN_1
0x66D	TRAINER_DYLAN_2
0x66E	TRAINER_DYLAN_3
0x66F	TRAINER_DYLAN_4
0x670	TRAINER_DYLAN_5
0x671	TRAINER_MARIA_1
0x672	TRAINER_MARIA_2
0x673	TRAINER_MARIA_3
0x674	TRAINER_MARIA_4
0x675	TRAINER_MARIA_5
0x676	TRAINER_CALEB
0x677	TRAINER_ANONYMOUS_6
0x678	TRAINER_ISAIAH_1
0x679	TRAINER_ANONYMOUS_7
0x67A	TRAINER_CHASE
0x67B	TRAINER_ISAIAH_2
0x67C	TRAINER_ISAIAH_3
0x67D	TRAINER_ISAIAH_4
0x67E	TRAINER_ISAIAH_5
0x67F	TRAINER_ANONYMOUS_8
0x680	TRAINER_CONNOR
0x681	TRAINER_ANONYMOUS_9
0x682	TRAINER_KATELYN_1
0x683	TRAINER_ALLISON
0x684	TRAINER_KATELYN_2
0x685	TRAINER_KATELYN_3
0x686	TRAINER_KATELYN_4
0x687	TRAINER_KATELYN_5
0x688	TRAINER_NICOLAS_1
0x689	TRAINER_NICOLAS_2
0x68A	TRAINER_NICOLAS_3
0x68B	TRAINER_NICOLAS_4
0x68C	TRAINER_NICOLAS_5
0x68D	TRAINER_AARON
0x68E	TRAINER_PERRY
0x68F	TRAINER_HUGH
0x690	TRAINER_PHIL
0x691	TRAINER_JARED
0x692	TRAINER_ANONYMOUS_10
0x693	TRAINER_TANNER
0x694	TRAINER_WILL
0x695	TRAINER_COLIN
0x696	TRAINER_ROBERT_1
0x697	TRAINER_BENNY
0x698	TRAINER_CHESTER
0x699	TRAINER_ROBERT_2
0x69A	TRAINER_ROBERT_3
0x69B	TRAINER_ROBERT_4
0x69C	TRAINER_ROBERT_5
0x69D	TRAINER_ALEX
0x69E	TRAINER_BECK
0x69F	TRAINER_YASU
0x6A0	TRAINER_TAKASHI
0x6A1	TRAINER_MAKOTO
0x6A2	TRAINER_HIDEO_1
0x6A3	TRAINER_LAO_1
0x6A4	TRAINER_LUNG
0x6A5	TRAINER_LAO_2
0x6A6	TRAINER_LAO_3
0x6A7	TRAINER_LAO_4
0x6A8	TRAINER_LAO_5
0x6A9	TRAINER_TESSA
0x6AA	TRAINER_LAURA
